# Kaimal 1972 / Eurocode 1
time_s,U_ms,u_turbulent_ms,F_drag_N
534.4000,15.3899,-4.6101,870.4212
534.4500,14.5867,-5.4133,781.9348
534.5000,14.5393,-5.4607,776.8622
534.5500,15.2785,-4.7215,857.8598
534.6000,16.9515,-3.0485,1056.0192
534.6500,16.6420,-3.3580,1017.8124
534.7000,15.6828,-4.3172,903.8702
534.7500,15.3340,-4.6660,864.1050
534.8000,14.7555,-5.2445,800.1405
534.8500,12.8053,-7.1947,602.6151
534.9000,11.8113,-8.1887,512.6899
534.9500,13.1931,-6.8069,639.6628
535.0000,13.8797,-6.1203,707.9711
535.0500,14.2659,-5.7341,747.9241
535.1000,14.7082,-5.2918,795.0169
535.1500,13.9389,-6.0611,714.0264
535.2000,14.3107,-5.6893,752.6283
535.2500,14.7691,-5.2309,801.6128
535.3000,15.8275,-4.1725,920.6248
535.3500,15.7678,-4.2322,913.6870
535.4000,17.0115,-2.9885,1063.5111
535.4500,16.7438,-3.2562,1030.3018
535.5000,15.8056,-4.1944,918.0731
535.5500,17.9524,-2.0476,1184.4086
535.6000,18.4881,-1.5119,1256.1564
535.6500,18.6504,-1.3496,1278.3083
535.7000,15.7094,-4.2906,906.9393
535.7500,16.9729,-3.0271,1058.6914
535.8000,16.8702,-3.1298,1045.9172
535.8500,17.4828,-2.5172,1123.2541
535.9000,18.0141,-1.9859,1192.5680
535.9500,18.2005,-1.7995,1217.3756
536.0000,17.0463,-2.9537,1067.8732
536.0500,18.2933,-1.7067,1229.8249
536.1000,21.3882,1.3882,1681.1530
536.1500,23.8784,3.8784,2095.4059
536.2000,22.6097,2.6097,1878.6480
536.2500,19.9630,-0.0370,1464.5596
536.3000,21.7387,1.7387,1736.7043
536.3500,22.5283,2.5283,1865.1439
536.4000,21.3415,1.3415,1673.8107
536.4500,19.0900,-0.9100,1339.2802
536.5000,18.6756,-1.3244,1281.7591
536.5500,20.9078,0.9078,1606.4684
536.6000,18.5861,-1.4139,1269.5083
536.6500,17.8444,-2.1556,1170.2021
536.7000,15.9165,-4.0835,931.0017
536.7500,14.9114,-5.0886,817.1363
536.8000,15.3248,-4.6752,863.0727
536.8500,12.9266,-7.0734,614.0804
536.9000,12.9795,-7.0205,619.1193
536.9500,13.2690,-6.7310,647.0449
537.0000,13.0134,-6.9866,622.3514
537.0500,12.8728,-7.1272,608.9791
537.1000,14.9434,-5.0566,820.6507
537.1500,14.9453,-5.0547,820.8566
537.2000,14.2670,-5.7330,748.0402
537.2500,13.8316,-6.1684,703.0773
537.3000,12.7450,-7.2550,596.9511
537.3500,13.2903,-6.7097,649.1197
537.4000,13.1515,-6.8485,635.6376
537.4500,16.0325,-3.9675,944.6226
537.5000,19.2052,-0.7948,1355.4805
537.5500,18.1053,-1.8947,1204.6708
537.6000,18.0242,-1.9758,1193.9091
537.6500,18.0862,-1.9138,1202.1254
537.7000,15.2298,-4.7702,852.4009
537.7500,14.6182,-5.3818,785.3222
537.8000,14.3809,-5.6191,760.0284
537.8500,15.7482,-4.2518,911.4158
537.9000,16.3304,-3.6696,980.0568
537.9500,17.5654,-2.4346,1133.9020
538.0000,15.4658,-4.5342,879.0304
538.0500,13.4827,-6.5173,668.0517
538.1000,12.8187,-7.1813,603.8720
538.1500,11.4734,-8.5266,483.7729
538.2000,13.3359,-6.6641,653.5859
538.2500,13.9733,-6.0267,717.5553
538.3000,13.2719,-6.7281,647.3269
538.3500,12.5959,-7.4041,583.0628
538.4000,13.9477,-6.0523,714.9302
538.4500,13.8255,-6.1745,702.4595
538.5000,11.6398,-8.3602,497.9094
538.5500,11.4440,-8.5560,481.3009
538.6000,10.4690,-9.5310,402.7771
538.6500,10.1561,-9.8439,379.0643
538.7000,11.3394,-8.6606,472.5371
538.7500,12.9896,-7.0104,620.0859
538.8000,14.0818,-5.9182,728.7469
538.8500,13.0165,-6.9835,622.6526
538.9000,14.2478,-5.7522,746.0283
538.9500,15.5252,-4.4748,885.7937
539.0000,15.2514,-4.7486,854.8278
539.0500,15.8150,-4.1850,919.1704
539.1000,16.0331,-3.9669,944.6989
539.1500,17.0440,-2.9560,1067.5737
539.2000,15.7280,-4.2720,909.0869
539.2500,13.8790,-6.1210,707.9039
539.3000,14.1537,-5.8463,736.2054
539.3500,13.8919,-6.1081,709.2164
539.4000,15.3090,-4.6910,861.2977
539.4500,13.9264,-6.0736,712.7511
539.5000,14.8336,-5.1664,808.6298
539.5500,15.6430,-4.3570,899.2828
539.6000,16.6631,-3.3369,1020.3936
539.6500,16.3875,-3.6125,986.9277
539.7000,15.2193,-4.7807,851.2248
539.7500,15.9034,-4.0966,929.4721
539.8000,16.1595,-3.8405,959.6525
539.8500,15.2873,-4.7127,858.8576
539.9000,14.4576,-5.5424,768.1580
539.9500,15.5233,-4.4767,885.5776
540.0000,17.1553,-2.8447,1081.5691
540.0500,18.5766,-1.4234,1268.2030
540.1000,20.5678,0.5678,1554.6581
540.1500,21.8613,1.8613,1756.3509
540.2000,21.2320,1.2320,1656.6795
540.2500,20.0725,0.0725,1480.6759
540.3000,20.6451,0.6451,1566.3660
540.3500,19.0845,-0.9155,1338.4964
540.4000,19.2345,-0.7655,1359.6304
540.4500,17.8335,-2.1665,1168.7680
540.5000,18.0104,-1.9896,1192.0732
540.5500,15.5037,-4.4963,883.3437
540.6000,15.0946,-4.9054,837.3333
540.6500,14.0668,-5.9332,727.1946
540.7000,14.4624,-5.5376,768.6719
540.7500,13.3873,-6.6127,658.6279
540.8000,13.1583,-6.8417,636.2895
540.8500,13.1990,-6.8010,640.2310
540.9000,12.3350,-7.6650,559.1581
540.9500,12.4161,-7.5839,566.5337
541.0000,12.9419,-7.0581,615.5355
541.0500,15.8374,-4.1626,921.7801
541.1000,16.2478,-3.7522,970.1685
541.1500,13.5948,-6.4052,679.2036
541.2000,14.7816,-5.2184,802.9731
541.2500,15.9298,-4.0702,932.5670
541.3000,16.4535,-3.5465,994.8819
541.3500,16.5036,-3.4964,1000.9497
541.4000,16.8204,-3.1796,1039.7578
541.4500,17.6430,-2.3570,1143.9437
541.5000,18.2607,-1.7393,1225.4377
541.5500,19.3171,-0.6829,1371.3335
541.6000,19.6166,-0.3834,1414.1821
541.6500,18.9581,-1.0419,1320.8301
541.7000,20.3465,0.3465,1521.3750
541.7500,20.9126,0.9126,1607.2167
541.8000,21.6564,1.6564,1723.5680
541.8500,18.1771,-1.8229,1214.2488
541.9000,16.4264,-3.5736,991.6121
541.9500,15.9631,-4.0369,936.4649
542.0000,16.5204,-3.4796,1002.9934
542.0500,16.6868,-3.3132,1023.2998
542.1000,15.4512,-4.5488,877.3707
542.1500,15.8562,-4.1438,923.9705
542.2000,14.9140,-5.0860,817.4250
542.2500,14.4105,-5.5895,763.1634
542.3000,14.5619,-5.4381,779.2773
542.3500,13.6340,-6.3660,683.1263
542.4000,14.7526,-5.2474,799.8277
542.4500,15.0937,-4.9063,837.2421
542.5000,15.3565,-4.6435,866.6483
542.5500,16.7976,-3.2024,1036.9356
542.6000,15.6793,-4.3207,903.4602
542.6500,17.5437,-2.4563,1131.0962
542.7000,17.7879,-2.2121,1162.8094
542.7500,15.6697,-4.3303,902.3626
542.8000,15.8816,-4.1184,926.9325
542.8500,15.9179,-4.0821,931.1717
542.9000,15.3567,-4.6433,866.6678
542.9500,15.0560,-4.9440,833.0594
543.0000,16.3574,-3.6426,983.3026
543.0500,18.1721,-1.8279,1213.5753
543.1000,16.1401,-3.8599,957.3525
543.1500,15.5940,-4.4060,893.6627
543.2000,15.5200,-4.4800,885.1943
543.2500,17.8946,-2.1054,1176.7965
543.3000,17.3076,-2.6924,1100.8559
543.3500,18.0993,-1.9007,1203.8694
543.4000,19.7931,-0.2069,1439.7403
543.4500,19.6069,-0.3931,1412.7843
543.5000,20.4995,0.4995,1544.3424
543.5500,21.2958,1.2958,1666.6554
543.6000,21.5812,1.5812,1711.6263
543.6500,24.3208,4.3208,2173.7584
543.7000,22.4557,2.4557,1853.1520
543.7500,23.0698,3.0698,1955.8945
543.8000,22.6551,2.6551,1886.2059
543.8500,21.4701,1.4701,1694.0449
543.9000,22.2504,2.2504,1819.4121
543.9500,21.6284,1.6284,1719.1125
544.0000,18.8749,-1.1251,1309.2579
544.0500,18.8625,-1.1375,1307.5373
544.1000,22.2967,2.2967,1827.0021
544.1500,22.9694,2.9694,1938.9094
544.2000,22.3411,2.3411,1834.2863
544.2500,24.3680,4.3680,2182.2079
544.3000,23.2225,3.2225,1981.8772
544.3500,23.3374,3.3374,2001.5240
544.4000,22.5532,2.5532,1869.2756
544.4500,21.9987,1.9987,1778.4978
544.5000,20.3629,0.3629,1523.8350
544.5500,20.3750,0.3750,1525.6451
544.6000,21.3982,1.3982,1682.7152
544.6500,22.1182,2.1182,1797.8563
544.7000,21.8567,1.8567,1755.6002
544.7500,23.1681,3.1681,1972.5961
544.8000,21.5484,1.5484,1706.4265
544.8500,21.5411,1.5411,1705.2771
544.9000,22.5664,2.5664,1871.4731
544.9500,22.1519,2.1519,1803.3506
545.0000,21.2000,1.2000,1651.6926
545.0500,20.8559,0.8559,1598.5058
545.1000,20.2395,0.2395,1505.4125
545.1500,18.8369,-1.1631,1303.9978
545.2000,16.1857,-3.8143,962.7642
545.2500,17.2228,-2.7772,1090.0947
545.3000,15.9802,-4.0198,938.4692
545.3500,15.9164,-4.0836,930.9963
545.4000,16.7177,-3.2823,1027.0990
545.4500,13.6597,-6.3403,685.7112
545.5000,15.1621,-4.8379,844.8402
545.5500,15.1703,-4.8297,845.7516
545.6000,15.7571,-4.2429,912.4542
545.6500,15.5542,-4.4458,889.1017
545.7000,17.1916,-2.8084,1086.1552
545.7500,16.9812,-3.0188,1059.7248
545.8000,16.4572,-3.5428,995.3361
545.8500,16.4666,-3.5334,996.4681
545.9000,16.8545,-3.1455,1043.9733
545.9500,17.0110,-2.9890,1063.4478
546.0000,15.3341,-4.6659,864.1224
546.0500,18.2632,-1.7368,1225.7728
546.1000,17.7340,-2.2660,1155.7733
546.1500,19.1493,-0.8507,1347.6046
546.2000,18.6818,-1.3182,1282.6085
546.2500,21.2097,1.2097,1653.1983
546.3000,23.0066,3.0066,1945.1860
546.3500,19.1077,-0.8923,1341.7604
546.4000,18.6924,-1.3076,1284.0684
546.4500,19.7043,-0.2957,1426.8562
546.5000,20.1420,0.1420,1490.9445
546.5500,20.8193,0.8193,1592.9067
546.6000,21.0437,1.0437,1627.4299
546.6500,21.7130,1.7130,1732.5878
546.7000,23.5159,3.5159,2032.2636
546.7500,24.4218,4.4218,2191.8579
546.8000,25.3600,5.3600,2363.5004
546.8500,26.7848,6.7848,2636.5458
546.9000,26.6684,6.6684,2613.6744
546.9500,25.8446,5.8446,2454.7008
547.0000,24.1301,4.1301,2139.8178
547.0500,22.1464,2.1464,1802.4542
547.1000,21.2559,1.2559,1660.4081
547.1500,19.5611,-0.4389,1406.1893
547.2000,20.4793,0.4793,1541.3065
547.2500,18.9492,-1.0508,1319.5866
547.3000,18.8556,-1.1444,1306.5829
547.3500,18.6103,-1.3897,1272.8151
547.4000,17.4616,-2.5384,1120.5390
547.4500,18.9970,-1.0030,1326.2547
547.5000,19.5965,-0.4035,1411.2879
547.5500,21.1136,1.1136,1638.2545
547.6000,21.1110,1.1110,1637.8529
547.6500,20.8664,0.8664,1600.1263
547.7000,21.6262,1.6262,1718.7748
547.7500,20.1711,0.1711,1495.2547
547.8000,20.7117,0.7117,1576.4827
547.8500,19.7905,-0.2095,1439.3686
547.9000,21.4907,1.4907,1697.3071
547.9500,18.9270,-1.0730,1316.4955
548.0000,18.3842,-1.6158,1242.0747
548.0500,20.2139,0.2139,1501.6119
548.1000,21.4045,1.4045,1683.7091
548.1500,20.8438,0.8438,1596.6482
548.2000,21.5628,1.5628,1708.7117
548.2500,19.8003,-0.1997,1440.7866
548.3000,19.2299,-0.7701,1358.9810
548.3500,18.5876,-1.4124,1269.7073
548.4000,21.8004,1.8004,1746.5776
548.4500,20.2453,0.2453,1506.2832
548.5000,18.8078,-1.1922,1299.9728
548.5500,21.4957,1.4957,1698.0912
548.6000,21.7764,1.7764,1742.7245
548.6500,19.4531,-0.5469,1390.7002
548.7000,18.4647,-1.5353,1252.9670
548.7500,18.6154,-1.3846,1273.5136
548.8000,20.1657,0.1657,1494.4589
548.8500,19.0418,-0.9582,1332.5220
548.9000,18.4446,-1.5554,1250.2534
548.9500,18.1420,-1.8580,1209.5590
549.0000,18.0047,-1.9953,1191.3166
549.0500,19.0331,-0.9669,1331.3059
549.1000,19.8661,-0.1339,1450.3864
549.1500,18.7342,-1.2658,1289.8112
549.2000,18.3885,-1.6115,1242.6499
549.2500,18.5358,-1.4642,1262.6421
549.3000,18.0012,-1.9988,1190.8638
549.3500,19.8990,-0.1010,1455.1837
549.4000,21.0349,1.0349,1626.0689
549.4500,20.2575,0.2575,1508.1008
549.5000,19.8634,-0.1366,1449.9954
549.5500,20.8282,0.8282,1594.2685
549.6000,22.0883,2.0883,1793.0104
549.6500,22.6081,2.6081,1878.3902
549.7000,20.1001,0.1001,1484.7480
549.7500,19.1149,-0.8851,1342.7716
549.8000,20.8710,0.8710,1600.8289
549.8500,20.6737,0.6737,1570.6984
549.9000,20.7568,0.7568,1583.3617
549.9500,19.0993,-0.9007,1340.5849
550.0000,18.6710,-1.3290,1281.1266
550.0500,20.3292,0.3292,1518.7853
550.1000,24.8768,4.8768,2274.2965
550.1500,23.8158,3.8158,2084.4278
550.2000,19.8110,-0.1890,1442.3421
550.2500,20.2138,0.2138,1501.6012
550.3000,17.5461,-2.4539,1131.4105
550.3500,19.0307,-0.9693,1330.9684
550.4000,20.8029,0.8029,1590.3895
550.4500,19.4774,-0.5226,1394.1754
550.5000,18.8881,-1.1119,1311.0958
550.5500,18.6400,-1.3600,1276.8798
550.6000,16.9238,-3.0762,1052.5749
550.6500,16.0212,-3.9788,943.2926
550.7000,17.7976,-2.2024,1164.0704
550.7500,15.9601,-4.0399,936.1128
550.8000,13.2029,-6.7971,640.6108
550.8500,12.9037,-7.0963,611.9121
550.9000,13.8035,-6.1965,700.2244
550.9500,13.9925,-6.0075,719.5308
551.0000,13.2003,-6.7997,640.3643
551.0500,14.2005,-5.7995,741.0767
551.1000,13.1153,-6.8847,632.1376
551.1500,16.2780,-3.7220,973.7798
551.2000,19.1644,-0.8356,1349.7306
551.2500,19.9422,-0.0578,1461.5085
551.3000,19.2118,-0.7882,1356.4180
551.3500,21.2179,1.2179,1654.4751
551.4000,18.3323,-1.6677,1235.0711
551.4500,15.6554,-4.3446,900.7092
551.5000,15.7387,-4.2613,910.3276
551.5500,13.9253,-6.0747,712.6308
551.6000,13.5552,-6.4448,675.2582
551.6500,15.1486,-4.8514,843.3390
551.7000,12.4611,-7.5389,570.6480
551.7500,12.5043,-7.4957,574.6171
551.8000,12.4513,-7.5487,569.7526
551.8500,13.5720,-6.4280,676.9285
551.9000,14.1297,-5.8703,733.7053
551.9500,13.4015,-6.5985,660.0348
552.0000,14.7594,-5.2406,800.5658
552.0500,15.6200,-4.3800,896.6412
552.1000,16.9628,-3.0372,1057.4307
552.1500,16.5703,-3.4297,1009.0648
552.2000,14.2765,-5.7235,749.0295
552.2500,14.3192,-5.6808,753.5222
552.3000,13.7479,-6.2521,694.5914
552.3500,14.4508,-5.5492,767.4291
552.4000,15.4537,-4.5463,877.6478
552.4500,15.1575,-4.8425,844.3280
552.5000,15.1362,-4.8638,841.9571
552.5500,14.3460,-5.6540,756.3437
552.6000,13.6555,-6.3445,685.2892
552.6500,12.7875,-7.2125,600.9393
552.7000,14.6752,-5.3248,791.4578
552.7500,17.5780,-2.4220,1135.5240
552.8000,18.1459,-1.8541,1210.0797
552.8500,16.1211,-3.8789,955.0970
552.9000,15.4530,-4.5470,877.5755
552.9500,15.8628,-4.1372,924.7362
553.0000,15.5595,-4.4405,889.7141
553.0500,14.7814,-5.2186,802.9507
553.1000,14.4549,-5.5451,767.8684
553.1500,13.1300,-6.8700,633.5555
553.2000,15.4185,-4.5815,873.6547
553.2500,16.8590,-3.1410,1044.5275
553.3000,13.4469,-6.5531,664.5069
553.3500,11.8411,-8.1589,515.2779
553.4000,11.1309,-8.8691,455.3218
553.4500,10.9074,-9.0926,437.2231
553.5000,13.2312,-6.7688,643.3632
553.5500,11.6093,-8.3907,495.3028
553.6000,8.3719,-11.6281,257.5785
553.6500,9.4189,-10.5811,326.0290
553.7000,9.4987,-10.5013,331.5752
553.7500,9.6178,-10.3822,339.9476
553.8000,8.9709,-11.0291,295.7517
553.8500,8.4796,-11.5204,264.2427
553.9000,6.1462,-13.8538,138.8257
553.9500,5.6290,-14.3710,116.4446
554.0000,6.7416,-13.2584,167.0274
554.0500,7.1041,-12.8959,185.4727
554.1000,8.3169,-11.6831,254.2025
554.1500,8.2679,-11.7321,251.2140
554.2000,9.6648,-10.3352,343.2729
554.2500,11.1223,-8.8777,454.6173
554.3000,10.4152,-9.5848,398.6498
554.3500,11.8044,-8.1956,512.0848
554.4000,10.9744,-9.0256,442.6066
554.4500,10.4473,-9.5527,401.1088
554.5000,10.6782,-9.3218,419.0384
554.5500,9.8536,-10.1464,356.8205
554.6000,12.3525,-7.6475,560.7448
554.6500,14.2420,-5.7580,745.4157
554.7000,15.1585,-4.8415,844.4449
554.7500,15.4593,-4.5407,878.2856
554.8000,16.5067,-3.4933,1001.3350
554.8500,16.2570,-3.7430,971.2618
554.9000,15.6483,-4.3517,899.8907
554.9500,16.3605,-3.6395,983.6709
555.0000,18.4306,-1.5694,1248.3554
555.0500,20.8943,0.8943,1604.4018
555.1000,23.3638,3.3638,2006.0615
555.1500,22.0049,2.0049,1779.4853
555.2000,22.4091,2.4091,1845.4619
555.2500,21.4177,1.4177,1685.7906
555.3000,20.7376,0.7376,1580.4195
555.3500,22.0220,2.0220,1782.2564
555.4000,22.4026,2.4026,1844.3948
555.4500,21.0119,1.0119,1622.5098
555.5000,18.9311,-1.0689,1317.0646
555.5500,17.2978,-2.7022,1099.6076
555.6000,17.4489,-2.5511,1118.9027
555.6500,16.4285,-3.5715,991.8666
555.7000,15.3964,-4.6036,871.1589
555.7500,15.8745,-4.1255,926.0975
555.8000,17.8384,-2.1616,1169.4138
555.8500,16.6127,-3.3873,1014.2316
555.9000,18.0805,-1.9195,1201.3701
555.9500,16.1783,-3.8217,961.8860
556.0000,17.9443,-2.0557,1183.3473
556.0500,18.0162,-1.9838,1192.8421
556.1000,18.7874,-1.2126,1297.1447
556.1500,16.8190,-3.1810,1039.5796
556.2000,16.5280,-3.4720,1003.9154
556.2500,18.4618,-1.5382,1252.5828
556.3000,20.3387,0.3387,1520.2097
556.3500,22.3043,2.3043,1828.2536
556.4000,21.6023,1.6023,1714.9801
556.4500,19.9269,-0.0731,1459.2794
556.5000,20.7732,0.7732,1585.8606
556.5500,20.6526,0.6526,1567.4977
556.6000,22.1515,2.1515,1803.2755
556.6500,20.5337,0.5337,1549.5011
556.7000,21.4760,1.4760,1694.9859
556.7500,20.6914,0.6914,1573.3922
556.8000,19.1516,-0.8484,1347.9285
556.8500,19.0224,-0.9776,1329.8047
556.9000,20.2342,0.2342,1504.6217
556.9500,20.0132,0.0132,1471.9389
557.0000,18.7664,-1.2336,1294.2509
557.0500,20.3873,0.3873,1527.4806
557.1000,20.8592,0.8592,1599.0144
557.1500,20.3139,0.3139,1516.5127
557.2000,21.5781,1.5781,1711.1272
557.2500,20.1188,0.1188,1487.5115
557.3000,20.0504,0.0504,1477.4116
557.3500,18.5438,-1.4562,1263.7286
557.4000,18.7557,-1.2443,1292.7723
557.4500,20.1785,0.1785,1496.3634
557.5000,19.8618,-0.1382,1449.7476
557.5500,19.6861,-0.3139,1424.2187
557.6000,19.6047,-0.3953,1412.4633
557.6500,19.3197,-0.6803,1371.6933
557.7000,21.0762,1.0762,1632.4580
557.7500,20.3458,0.3458,1521.2675
557.8000,20.0933,0.0933,1483.7520
557.8500,21.1340,1.1340,1641.4225
557.9000,19.9991,-0.0009,1469.8736
557.9500,17.0259,-2.9741,1065.3158
558.0000,16.5944,-3.4056,1012.0045
558.0500,15.6620,-4.3380,901.4690
558.1000,17.0063,-2.9937,1062.8679
558.1500,17.9640,-2.0360,1185.9478
558.2000,19.0413,-0.9587,1332.4427
558.2500,18.3371,-1.6629,1235.7131
558.3000,20.3456,0.3456,1521.2382
558.3500,19.0136,-0.9864,1328.5695
558.4000,19.4762,-0.5238,1394.0059
558.4500,19.1924,-0.8076,1353.6828
558.5000,18.8590,-1.1410,1307.0560
558.5500,18.7096,-1.2904,1286.4342
558.6000,20.1256,0.1256,1488.5176
558.6500,19.8068,-0.1932,1441.7338
558.7000,16.9991,-3.0009,1061.9613
558.7500,18.0687,-1.9313,1199.8021
558.8000,17.8336,-2.1664,1168.7879
558.8500,17.6983,-2.3017,1151.1192
558.9000,16.7193,-3.2807,1027.2953
558.9500,15.4705,-4.5295,879.5567
559.0000,17.5928,-2.4072,1137.4346
559.0500,18.6452,-1.3548,1277.5847
559.1000,19.5637,-0.4363,1406.5611
559.1500,19.7534,-0.2466,1433.9799
559.2000,19.9111,-0.0889,1456.9580
559.2500,18.4926,-1.5074,1256.7668
559.3000,19.5297,-0.4703,1401.6799
559.3500,15.0302,-4.9698,830.2049
559.4000,14.4765,-5.5235,770.1676
559.4500,13.0360,-6.9640,624.5237
559.5000,14.6878,-5.3122,792.8120
559.5500,15.5434,-4.4566,887.8706
559.6000,17.1246,-2.8754,1077.6990
559.6500,18.6058,-1.3942,1272.1929
559.7000,19.0149,-0.9851,1328.7609
559.7500,18.9511,-1.0489,1319.8619
559.8000,18.5905,-1.4095,1270.1090
559.8500,18.1233,-1.8767,1207.0668
559.9000,18.8719,-1.1281,1308.8405
559.9500,18.1683,-1.8317,1213.0727
560.0000,19.4520,-0.5480,1390.5523
560.0500,15.5016,-4.4984,883.1037
560.1000,16.7906,-3.2094,1036.0734
560.1500,17.4520,-2.5480,1119.3016
560.2000,16.6446,-3.3554,1018.1328
560.2500,15.8036,-4.1964,917.8488
560.3000,15.0033,-4.9967,827.2416
560.3500,16.2722,-3.7278,973.0823
560.4000,17.8165,-2.1835,1166.5529
560.4500,16.1773,-3.8227,961.7636
560.5000,13.6944,-6.3056,689.1995
560.5500,13.7373,-6.2627,693.5229
560.6000,12.4952,-7.5048,573.7749
560.6500,14.2468,-5.7532,745.9217
560.7000,15.9177,-4.0823,931.1495
560.7500,16.0638,-3.9362,948.3128
560.8000,16.6666,-3.3334,1020.8244
560.8500,17.1037,-2.8963,1075.0658
560.9000,16.0570,-3.9430,947.5102
560.9500,17.0770,-2.9230,1071.7151
561.0000,15.1508,-4.8492,843.5873
561.0500,16.6534,-3.3466,1019.2122
561.1000,17.0721,-2.9279,1071.0990
561.1500,19.5124,-0.4876,1399.1917
561.2000,19.8926,-0.1074,1454.2493
561.2500,18.8973,-1.1027,1312.3738
561.3000,18.2076,-1.7924,1218.3268
561.3500,18.7967,-1.2033,1298.4296
561.4000,18.5557,-1.4443,1265.3552
561.4500,19.7868,-0.2132,1438.8198
561.5000,18.6739,-1.3261,1281.5212
561.5500,19.3823,-0.6177,1380.6001
561.6000,16.7579,-3.2421,1032.0437
561.6500,15.2526,-4.7474,854.9560
561.7000,15.0024,-4.9976,827.1405
561.7500,16.3552,-3.6448,983.0340
561.8000,16.7421,-3.2579,1030.1006
561.8500,16.4932,-3.5068,999.6962
561.9000,16.0082,-3.9918,941.7638
561.9500,17.6961,-2.3039,1150.8361
562.0000,15.7478,-4.2522,911.3712
562.0500,14.7338,-5.2662,797.7897
562.1000,15.0255,-4.9745,829.6853
562.1500,17.2323,-2.7677,1091.2979
562.2000,16.1016,-3.8984,952.7911
562.2500,13.8028,-6.1972,700.1495
562.3000,13.5616,-6.4384,675.8906
562.3500,15.5114,-4.4886,884.2184
562.4000,14.4634,-5.5366,768.7690
562.4500,13.1342,-6.8658,633.9595
562.5000,13.0363,-6.9637,624.5464
562.5500,13.4756,-6.5244,667.3469
562.6000,13.5983,-6.4017,679.5584
562.6500,13.4087,-6.5913,660.7373
562.7000,13.1389,-6.8611,634.4201
562.7500,15.5183,-4.4817,885.0082
562.8000,18.3569,-1.6431,1238.3865
562.8500,19.0559,-0.9441,1334.4937
562.9000,18.1338,-1.8662,1208.4707
562.9500,14.7205,-5.2795,796.3475
563.0000,16.4626,-3.5374,995.9900
563.0500,16.9829,-3.0171,1059.9441
563.1000,15.4290,-4.5710,874.8537
563.1500,17.8654,-2.1346,1172.9557
563.2000,16.8005,-3.1995,1037.2957
563.2500,16.5095,-3.4905,1001.6771
563.3000,17.6771,-2.3229,1148.3679
563.3500,16.0985,-3.9015,952.4177
563.4000,16.0646,-3.9354,948.4109
563.4500,19.5452,-0.4548,1403.9023
563.5000,17.8163,-2.1837,1166.5145
563.5500,16.2763,-3.7237,973.5790
563.6000,16.6740,-3.3260,1021.7366
563.6500,18.3550,-1.6450,1238.1266
563.7000,15.6397,-4.3603,898.9106
563.7500,17.1764,-2.8236,1084.2365
563.8000,18.4112,-1.5888,1245.7227
563.8500,17.3968,-2.6032,1112.2354
563.9000,19.3264,-0.6736,1372.6530
563.9500,20.1770,0.1770,1496.1369
564.0000,20.5557,0.5557,1552.8262
564.0500,21.4825,1.4825,1695.9988
564.1000,20.7972,0.7972,1589.5301
564.1500,20.2617,0.2617,1508.7237
564.2000,17.8142,-2.1858,1166.2489
564.2500,15.7534,-4.2466,912.0208
564.3000,17.8205,-2.1795,1167.0735
564.3500,18.5423,-1.4577,1263.5243
564.4000,19.7445,-0.2555,1432.6748
564.4500,20.1091,0.1091,1486.0806
564.5000,20.9956,0.9956,1620.0010
564.5500,21.3350,1.3350,1672.7964
564.6000,21.5858,1.5858,1712.3493
564.6500,20.9729,0.9729,1616.4915
564.7000,20.8498,0.8498,1597.5669
564.7500,19.7031,-0.2969,1426.6794
564.8000,18.9441,-1.0559,1318.8770
564.8500,17.9297,-2.0703,1181.4155
564.9000,17.2158,-2.7842,1089.2147
564.9500,18.8275,-1.1725,1302.6889
565.0000,19.9445,-0.0555,1461.8538
565.0500,20.9298,0.9298,1609.8519
565.1000,22.2746,2.2746,1823.3827
565.1500,21.8855,1.8855,1760.2304
565.2000,20.6489,0.6489,1566.9327
565.2500,22.7740,2.7740,1906.0630
565.3000,22.0680,2.0680,1789.7062
565.3500,22.7256,2.7256,1897.9603
565.4000,22.7670,2.7670,1904.8779
565.4500,21.0392,1.0392,1626.7296
565.5000,21.2752,1.2752,1663.4285
565.5500,20.9591,0.9591,1614.3625
565.6000,20.9744,0.9744,1616.7338
565.6500,20.5024,0.5024,1544.7862
565.7000,19.2901,-0.7099,1367.4975
565.7500,20.2265,0.2265,1503.4882
565.8000,19.5651,-0.4349,1406.7676
565.8500,19.7083,-0.2917,1427.4281
565.9000,18.8864,-1.1136,1310.8528
565.9500,18.0486,-1.9514,1197.1352
566.0000,17.9178,-2.0822,1179.8539
566.0500,17.0998,-2.9002,1074.5761
566.1000,18.5037,-1.4963,1258.2686
566.1500,19.8483,-0.1517,1447.7820
566.2000,19.1808,-0.8192,1352.0479
566.2500,18.6301,-1.3699,1275.5204
566.3000,17.1150,-2.8850,1076.4917
566.3500,15.8966,-4.1034,928.6839
566.4000,14.9558,-5.0442,822.0089
566.4500,17.1185,-2.8815,1076.9370
566.5000,19.0134,-0.9866,1328.5503
566.5500,18.9665,-1.0335,1322.0053
566.6000,16.5631,-3.4369,1008.1847
566.6500,14.8572,-5.1428,811.2096
566.7000,16.3780,-3.6220,985.7739
566.7500,15.9821,-4.0179,938.6903
566.8000,17.1053,-2.8947,1075.2756
566.8500,15.9645,-4.0355,936.6240
566.9000,14.8680,-5.1320,812.3855
566.9500,15.8556,-4.1444,923.8924
567.0000,16.7162,-3.2838,1026.9141
