# Davenport 1961
time_s,U_ms,u_turbulent_ms,F_drag_N
471.5500,19.2882,-0.7118,1367.2268
471.6000,17.8290,-2.1710,1168.1855
471.6500,18.7325,-1.2675,1289.5833
471.7000,17.8142,-2.1858,1166.2495
471.7500,17.1370,-2.8630,1079.2589
471.8000,17.0647,-2.9353,1070.1719
471.8500,16.7501,-3.2499,1031.0826
471.9000,18.1910,-1.8090,1216.0981
471.9500,17.7542,-2.2458,1158.4007
472.0000,18.9113,-1.0887,1314.3213
472.0500,18.2206,-1.7794,1220.0634
472.1000,16.3634,-3.6366,984.0206
472.1500,15.3189,-4.6811,862.4107
472.2000,13.5931,-6.4069,679.0343
472.2500,13.8554,-6.1446,705.5016
472.3000,13.9452,-6.0548,714.6755
472.3500,12.7609,-7.2391,598.4356
472.4000,13.6872,-6.3128,688.4752
472.4500,12.8841,-7.1159,610.0483
472.5000,12.2371,-7.7629,550.3207
472.5500,12.2132,-7.7868,548.1703
472.6000,13.3789,-6.6211,657.8051
472.6500,12.2070,-7.7930,547.6113
472.7000,11.9239,-8.0761,522.5111
472.7500,12.4170,-7.5830,566.6184
472.8000,13.3081,-6.6919,650.8635
472.8500,12.8778,-7.1222,609.4502
472.9000,12.5433,-7.4567,578.2070
472.9500,12.6943,-7.3057,592.2131
473.0000,12.3138,-7.6862,557.2423
473.0500,11.7570,-8.2430,507.9849
473.1000,11.3784,-8.6216,475.7940
473.1500,11.0395,-8.9605,447.8749
473.2000,11.2497,-8.7503,465.0956
473.2500,12.9522,-7.0478,616.5193
473.3000,11.8016,-8.1984,511.8486
473.3500,13.3591,-6.6409,655.8629
473.4000,12.8351,-7.1649,605.4177
473.4500,12.5777,-7.4223,581.3810
473.5000,13.3487,-6.6513,654.8429
473.5500,13.4877,-6.5123,668.5450
473.6000,13.1149,-6.8851,632.1044
473.6500,13.1861,-6.8139,638.9866
473.7000,12.1267,-7.8733,540.4379
473.7500,12.4954,-7.5046,573.7969
473.8000,12.6403,-7.3597,587.1838
473.8500,12.5170,-7.4830,575.7812
473.9000,11.8783,-8.1217,518.5181
473.9500,13.5603,-6.4397,675.7665
474.0000,13.6984,-6.3016,689.6001
474.0500,13.1766,-6.8234,638.0611
474.1000,12.9777,-7.0223,618.9500
474.1500,11.8227,-8.1773,513.6753
474.2000,11.8805,-8.1195,518.7158
474.2500,11.3439,-8.6561,472.9179
474.3000,11.5196,-8.4804,487.6803
474.3500,12.9952,-7.0048,620.6161
474.4000,12.4244,-7.5756,567.2918
474.4500,12.0413,-7.9587,532.8464
474.5000,11.9879,-8.0121,528.1340
474.5500,10.6838,-9.3162,419.4799
474.6000,10.0007,-9.9993,367.5495
474.6500,12.1226,-7.8774,540.0693
474.7000,12.0428,-7.9572,532.9774
474.7500,13.7778,-6.2222,697.6211
474.8000,11.6843,-8.3157,501.7187
474.8500,11.7930,-8.2070,511.1023
474.9000,12.5790,-7.4210,581.5009
474.9500,11.9693,-8.0307,526.4997
475.0000,12.3164,-7.6836,557.4732
475.0500,12.6610,-7.3390,589.1014
475.1000,13.1381,-6.8619,634.3452
475.1500,13.7402,-6.2598,693.8192
475.2000,13.9599,-6.0401,716.1773
475.2500,15.2660,-4.7340,856.4575
475.3000,16.1066,-3.8934,953.3788
475.3500,16.5400,-3.4600,1005.3805
475.4000,17.9864,-2.0136,1188.9007
475.4500,18.6530,-1.3470,1278.6615
475.5000,19.1794,-0.8206,1351.8413
475.5500,19.8913,-0.1087,1454.0709
475.6000,19.6676,-0.3324,1421.5397
475.6500,18.9289,-1.0711,1316.7654
475.7000,17.9030,-2.0970,1177.8955
475.7500,17.0660,-2.9340,1070.3416
475.8000,17.6900,-2.3100,1150.0362
475.8500,17.7110,-2.2890,1152.7668
475.9000,18.4371,-1.5629,1249.2254
475.9500,18.3757,-1.6243,1240.9237
476.0000,19.0792,-0.9208,1337.7517
476.0500,19.4702,-0.5298,1393.1535
476.1000,20.8282,0.8282,1594.2685
476.1500,19.8898,-0.1102,1453.8473
476.2000,18.8125,-1.1875,1300.6148
476.2500,18.1709,-1.8291,1213.4192
476.3000,18.9809,-1.0191,1324.0056
476.3500,16.9671,-3.0329,1057.9731
476.4000,17.2491,-2.7509,1093.4243
476.4500,18.3139,-1.6861,1232.5938
476.5000,18.7331,-1.2669,1289.6602
476.5500,18.8442,-1.1558,1305.0097
476.6000,17.9309,-2.0691,1181.5822
476.6500,18.5795,-1.4205,1268.5963
476.7000,18.8253,-1.1747,1302.3966
476.7500,19.5513,-0.4487,1404.7812
476.8000,18.5226,-1.4774,1260.8432
476.8500,18.2032,-1.7968,1217.7291
476.9000,17.3588,-2.6412,1107.3828
476.9500,16.1539,-3.8461,958.9903
477.0000,16.0536,-3.9464,947.1155
477.0500,16.7052,-3.2948,1025.5557
477.1000,15.6150,-4.3850,896.0687
477.1500,17.3198,-2.6802,1102.4099
477.2000,15.9996,-4.0004,940.7482
477.2500,15.7652,-4.2348,913.3878
477.3000,16.6251,-3.3749,1015.7532
477.3500,16.0726,-3.9274,949.3544
477.4000,16.3625,-3.6375,983.9139
477.4500,17.4703,-2.5297,1121.6472
477.5000,17.4257,-2.5743,1115.9314
477.5500,18.0327,-1.9673,1195.0364
477.6000,20.0178,0.0178,1472.6161
477.6500,20.4176,0.4176,1532.0275
477.7000,20.0248,0.0248,1473.6528
477.7500,19.0242,-0.9758,1330.0547
477.8000,17.9301,-2.0699,1181.4758
477.8500,17.4181,-2.5819,1114.9639
477.9000,16.3500,-3.6500,982.4159
477.9500,17.1565,-2.8435,1081.7143
478.0000,18.3225,-1.6775,1233.7423
478.0500,20.1069,0.1069,1485.7576
478.1000,18.0832,-1.9168,1201.7289
478.1500,17.5606,-2.4394,1133.2809
478.2000,19.0335,-0.9665,1331.3568
478.2500,18.6527,-1.3473,1278.6124
478.3000,18.9537,-1.0463,1320.2165
478.3500,20.1991,0.1991,1499.4150
478.4000,19.2261,-0.7739,1358.4389
478.4500,19.8296,-0.1704,1445.0629
478.5000,19.9065,-0.0935,1456.2920
478.5500,18.2220,-1.7780,1220.2535
478.6000,18.1770,-1.8230,1214.2361
478.6500,17.6801,-2.3199,1148.7518
478.7000,18.5620,-1.4380,1266.2109
478.7500,17.0805,-2.9195,1072.1545
478.8000,16.0618,-3.9382,948.0804
478.8500,16.4203,-3.5797,990.8769
478.9000,16.9736,-3.0264,1058.7763
478.9500,15.6662,-4.3338,901.9561
479.0000,18.1330,-1.8670,1208.3639
479.0500,17.4054,-2.5946,1113.3298
479.1000,15.6677,-4.3323,902.1262
479.1500,16.7468,-3.2532,1030.6730
479.2000,16.3783,-3.6217,985.8095
479.2500,17.6962,-2.3038,1150.8518
479.3000,17.7559,-2.2441,1158.6220
479.3500,19.3893,-0.6107,1381.6023
479.4000,18.2318,-1.7682,1221.5654
479.4500,17.4919,-2.5081,1124.4218
479.5000,18.3814,-1.6186,1241.6977
479.5500,18.6082,-1.3918,1272.5227
479.6000,17.5464,-2.4536,1131.4436
479.6500,17.0822,-2.9178,1072.3721
479.7000,17.3432,-2.6568,1105.3922
479.7500,17.2726,-2.7274,1096.4145
479.8000,17.5026,-2.4974,1125.8091
479.8500,18.3661,-1.6339,1239.6225
479.9000,18.3698,-1.6302,1240.1293
479.9500,18.2471,-1.7529,1223.6110
480.0000,18.0328,-1.9672,1195.0485
480.0500,17.5319,-2.4681,1129.5696
480.1000,18.1084,-1.8916,1205.0871
480.1500,17.0843,-2.9157,1072.6327
480.2000,18.0418,-1.9582,1196.2374
480.2500,20.5132,0.5132,1546.4042
480.3000,20.8686,0.8686,1600.4593
480.3500,21.1172,1.1172,1638.8218
480.4000,19.7781,-0.2219,1437.5594
480.4500,18.9822,-1.0178,1324.1905
480.5000,17.6631,-2.3369,1146.5421
480.5500,17.5495,-2.4505,1131.8414
480.6000,17.6380,-2.3620,1143.2835
480.6500,16.1907,-3.8093,963.3653
480.7000,16.5923,-3.4077,1011.7439
480.7500,17.5481,-2.4519,1131.6661
480.8000,17.4776,-2.5224,1122.5834
480.8500,17.7960,-2.2040,1163.8693
480.9000,15.7443,-4.2557,910.9743
480.9500,16.2695,-3.7305,972.7565
481.0000,15.8793,-4.1207,926.6598
481.0500,14.2648,-5.7352,747.8026
481.1000,12.9870,-7.0130,619.8352
481.1500,12.5364,-7.4636,577.5709
481.2000,12.9026,-7.0974,611.8000
481.2500,14.2190,-5.7810,743.0095
481.3000,16.4587,-3.5413,995.5115
481.3500,15.2899,-4.7101,859.1485
481.4000,16.5148,-3.4852,1002.3091
481.4500,17.2499,-2.7501,1093.5256
481.5000,17.6652,-2.3348,1146.8140
481.5500,16.5040,-3.4960,1000.9996
481.6000,15.9564,-4.0436,935.6850
481.6500,15.9667,-4.0333,936.8912
481.7000,15.0663,-4.9337,834.1996
481.7500,16.8388,-3.1612,1042.0270
481.8000,17.1235,-2.8765,1077.5665
481.8500,17.1016,-2.8984,1074.8051
481.9000,16.0265,-3.9735,943.9206
481.9500,17.4446,-2.5554,1118.3523
482.0000,18.2043,-1.7957,1217.8870
482.0500,18.8609,-1.1391,1307.3140
482.1000,19.8880,-0.1120,1453.5893
482.1500,18.2025,-1.7975,1217.6426
482.2000,18.2652,-1.7348,1226.0387
482.2500,18.7422,-1.2578,1290.9225
482.3000,18.0924,-1.9076,1202.9551
482.3500,16.7872,-3.2128,1035.6477
482.4000,15.9167,-4.0833,931.0259
482.4500,15.9623,-4.0377,936.3721
482.5000,15.9864,-4.0136,939.1966
482.5500,14.3147,-5.6853,753.0459
482.6000,13.9928,-6.0072,719.5573
482.6500,14.2479,-5.7521,746.0364
482.7000,15.8211,-4.1789,919.8759
482.7500,15.9242,-4.0758,931.9067
482.8000,14.8032,-5.1968,805.3236
482.8500,14.7677,-5.2323,801.4570
482.9000,16.9199,-3.0801,1052.0937
482.9500,16.0408,-3.9592,945.6097
483.0000,16.1028,-3.8972,952.9278
483.0500,16.5407,-3.4593,1005.4616
483.1000,16.3165,-3.6835,978.3924
483.1500,16.9031,-3.0969,1049.9976
483.2000,16.1847,-3.8153,962.6434
483.2500,16.1329,-3.8671,956.4889
483.3000,17.2522,-2.7478,1093.8160
483.3500,16.3790,-3.6210,985.8978
483.4000,15.0581,-4.9419,833.2940
483.4500,15.6350,-4.3650,898.3710
483.5000,15.2506,-4.7494,854.7340
483.5500,15.4632,-4.5368,878.7345
483.6000,16.7629,-3.2371,1032.6618
483.6500,16.9274,-3.0726,1053.0267
483.7000,16.6317,-3.3683,1016.5566
483.7500,16.6437,-3.3563,1018.0241
483.8000,17.8366,-2.1634,1169.1773
483.8500,18.8266,-1.1734,1302.5709
483.9000,18.9066,-1.0934,1313.6575
483.9500,17.7417,-2.2583,1156.7685
484.0000,17.1198,-2.8802,1077.0941
484.0500,16.3207,-3.6793,978.8898
484.1000,15.7114,-4.2886,907.1695
484.1500,17.1023,-2.8977,1074.9021
484.2000,18.3362,-1.6638,1235.6009
484.2500,18.6916,-1.3084,1283.9569
484.3000,16.8459,-3.1541,1042.9048
484.3500,17.2298,-2.7702,1090.9780
484.4000,16.3653,-3.6347,984.2540
484.4500,17.0246,-2.9754,1065.1508
484.5000,17.0106,-2.9894,1063.4033
484.5500,16.9460,-3.0540,1055.3363
484.6000,16.8927,-3.1073,1048.7076
484.6500,17.4530,-2.5470,1119.4302
484.7000,16.4044,-3.5956,988.9572
484.7500,16.6460,-3.3540,1018.3005
484.8000,17.5649,-2.4351,1133.8293
484.8500,17.9961,-2.0039,1190.1852
484.9000,19.1436,-0.8564,1346.7998
484.9500,19.5335,-0.4665,1402.2228
485.0000,17.7940,-2.2060,1163.5975
485.0500,17.5617,-2.4383,1133.4252
485.1000,17.6195,-2.3805,1140.8929
485.1500,18.6243,-1.3757,1274.7302
485.2000,20.2864,0.2864,1512.4015
485.2500,21.2285,1.2285,1656.1422
485.3000,20.0659,0.0659,1479.7000
485.3500,19.2868,-0.7132,1367.0337
485.4000,18.7684,-1.2316,1294.5301
485.4500,18.0645,-1.9355,1199.2453
485.5000,17.8855,-2.1145,1175.6008
485.5500,16.5597,-3.4403,1007.7668
485.6000,18.5832,-1.4168,1269.1066
485.6500,18.7559,-1.2441,1292.8043
485.7000,18.7916,-1.2084,1297.7330
485.7500,18.3545,-1.6455,1238.0633
485.8000,18.8408,-1.1592,1304.5422
485.8500,17.4469,-2.5531,1118.6475
485.9000,16.7552,-3.2448,1031.7114
485.9500,15.9732,-4.0268,937.6510
486.0000,14.6379,-5.3621,787.4399
486.0500,15.1031,-4.8969,838.2816
486.1000,15.5952,-4.4048,893.7933
486.1500,17.3353,-2.6647,1104.3779
486.2000,17.9835,-2.0165,1188.5205
486.2500,17.8618,-2.1382,1172.4801
486.3000,16.1062,-3.8938,953.3350
486.3500,18.0760,-1.9240,1200.7804
486.4000,17.9758,-2.0242,1187.4960
486.4500,18.2652,-1.7348,1226.0409
486.5000,17.7454,-2.2546,1157.2551
486.5500,17.9778,-2.0222,1187.7609
486.6000,18.8454,-1.1546,1305.1672
486.6500,19.9975,-0.0025,1469.6274
486.7000,19.5306,-0.4694,1401.8073
486.7500,18.8821,-1.1179,1310.2551
486.8000,19.2268,-0.7732,1358.5303
486.8500,19.0167,-0.9833,1329.0112
486.9000,18.4800,-1.5200,1255.0509
486.9500,17.7745,-2.2255,1161.0500
487.0000,18.6611,-1.3389,1279.7729
487.0500,16.8110,-3.1890,1038.5968
487.1000,16.8534,-3.1466,1043.8423
487.1500,18.3197,-1.6803,1233.3658
487.2000,17.3015,-2.6985,1100.0854
487.2500,18.4870,-1.5130,1255.9959
487.3000,17.6751,-2.3249,1148.1088
487.3500,17.4855,-2.5145,1123.6024
487.4000,18.7510,-1.2490,1292.1266
487.4500,17.8349,-2.1651,1168.9577
487.5000,18.3529,-1.6471,1237.8528
487.5500,16.7725,-3.2275,1033.8424
487.6000,16.3172,-3.6828,978.4776
487.6500,15.6326,-4.3674,898.0864
487.7000,15.3120,-4.6880,861.6283
487.7500,14.2562,-5.7438,746.9030
487.8000,14.7986,-5.2014,804.8244
487.8500,14.4668,-5.5332,769.1340
487.9000,14.1960,-5.8040,740.6139
487.9500,14.4455,-5.5545,766.8722
488.0000,15.0680,-4.9320,834.3862
488.0500,16.6523,-3.3477,1019.0758
488.1000,17.1733,-2.8267,1083.8394
488.1500,17.5543,-2.4457,1132.4701
488.2000,15.6295,-4.3705,897.7389
488.2500,15.8279,-4.1721,920.6682
488.3000,17.2264,-2.7736,1090.5580
488.3500,18.5651,-1.4349,1266.6368
488.4000,16.6558,-3.3442,1019.4976
488.4500,16.0972,-3.9028,952.2623
488.5000,15.1149,-4.8851,839.5949
488.5500,15.6755,-4.3245,903.0204
488.6000,15.4963,-4.5037,882.4923
488.6500,15.2737,-4.7263,857.3271
488.7000,14.3940,-5.6060,761.4113
488.7500,13.6079,-6.3921,680.5171
488.8000,11.8988,-8.1012,520.3156
488.8500,12.8550,-7.1450,607.3015
488.9000,13.2473,-6.7527,644.9271
488.9500,13.7508,-6.2492,694.8863
489.0000,12.6730,-7.3270,590.2235
489.0500,13.1978,-6.8022,640.1154
489.1000,12.0640,-7.9360,534.8588
489.1500,11.6068,-8.3932,495.0903
489.2000,10.8408,-9.1592,431.8955
489.2500,11.1834,-8.8166,459.6280
489.3000,11.9228,-8.0772,522.4098
489.3500,13.3608,-6.6392,656.0236
489.4000,13.3091,-6.6909,650.9605
489.4500,13.4784,-6.5216,667.6248
489.5000,12.4361,-7.5639,568.3624
489.5500,13.4004,-6.5996,659.9201
489.6000,13.4383,-6.5617,663.6630
489.6500,13.8956,-6.1044,709.5963
489.7000,14.8502,-5.1498,810.4386
489.7500,14.5139,-5.4861,774.1456
489.8000,14.7998,-5.2002,804.9541
489.8500,14.3890,-5.6110,760.8830
489.9000,14.3696,-5.6304,758.8336
489.9500,14.3727,-5.6273,759.1662
490.0000,12.8026,-7.1974,602.3561
490.0500,13.1662,-6.8338,637.0554
490.1000,14.1176,-5.8824,732.4556
490.1500,13.4884,-6.5116,668.6228
490.2000,15.0534,-4.9466,832.7766
490.2500,14.1217,-5.8783,732.8769
490.3000,14.2773,-5.7227,749.1154
490.3500,15.0755,-4.9245,835.2170
490.4000,14.9337,-5.0663,819.5818
490.4500,13.8384,-6.1616,703.7630
490.5000,14.5452,-5.4548,777.4937
490.5500,14.7580,-5.2420,800.4116
490.6000,14.8708,-5.1292,812.6925
490.6500,15.6551,-4.3449,900.6722
490.7000,15.1393,-4.8607,842.3088
490.7500,15.7252,-4.2748,908.7654
490.8000,16.5389,-3.4611,1005.2404
490.8500,16.6723,-3.3277,1021.5202
490.9000,15.7787,-4.2213,914.9573
490.9500,14.8004,-5.1996,805.0193
491.0000,15.0254,-4.9746,829.6743
491.0500,14.0706,-5.9294,727.5851
491.1000,14.5846,-5.4154,781.7129
491.1500,13.0432,-6.9568,625.2092
491.2000,12.8471,-7.1529,606.5524
491.2500,12.9144,-7.0856,612.9258
491.3000,13.3156,-6.6844,651.6008
491.3500,12.6649,-7.3351,589.4643
491.4000,12.7232,-7.2768,594.9073
491.4500,12.6338,-7.3662,586.5751
491.5000,11.2439,-8.7561,464.6114
491.5500,10.6409,-9.3591,416.1161
491.6000,12.4930,-7.5070,573.5762
491.6500,12.7457,-7.2543,597.0181
491.7000,12.9596,-7.0404,617.2206
491.7500,12.6629,-7.3371,589.2807
491.8000,12.4991,-7.5009,574.1354
491.8500,12.3955,-7.6045,564.6601
491.9000,13.8766,-6.1234,707.6627
491.9500,14.5062,-5.4938,773.3260
492.0000,15.7457,-4.2543,911.1355
492.0500,17.0924,-2.9076,1073.6460
492.1000,17.5390,-2.4610,1130.4856
492.1500,17.6110,-2.3890,1139.7880
492.2000,17.4405,-2.5595,1117.8307
492.2500,17.6217,-2.3783,1141.1726
492.3000,18.5732,-1.4268,1267.7377
492.3500,17.5845,-2.4155,1136.3628
492.4000,16.9902,-3.0098,1060.8564
492.4500,18.2616,-1.7384,1225.5545
492.5000,17.2587,-2.7413,1094.6498
492.5500,17.2506,-2.7494,1093.6170
492.6000,17.9955,-2.0045,1190.1090
492.6500,17.6524,-2.3476,1145.1567
492.7000,16.7832,-3.2168,1035.1597
492.7500,16.4208,-3.5792,990.9330
492.8000,16.8990,-3.1010,1049.4904
492.8500,18.6377,-1.3623,1276.5599
492.9000,19.7268,-0.2732,1430.1187
492.9500,17.4376,-2.5624,1117.4620
493.0000,17.3255,-2.6745,1103.1382
493.0500,17.8832,-2.1168,1175.3006
493.1000,17.9895,-2.0105,1189.3074
493.1500,18.0126,-1.9874,1192.3652
493.2000,16.5528,-3.4472,1006.9282
493.2500,16.3780,-3.6220,985.7762
493.3000,15.9419,-4.0581,933.9830
493.3500,15.4814,-4.5186,880.7988
493.4000,15.7751,-4.2249,914.5342
493.4500,15.4446,-4.5554,876.6222
493.5000,14.7716,-5.2284,801.8909
493.5500,15.6154,-4.3846,896.1114
493.6000,13.8680,-6.1320,706.7764
493.6500,13.5284,-6.4716,672.5936
493.7000,13.8087,-6.1913,700.7459
493.7500,13.6056,-6.3944,680.2853
493.8000,13.2469,-6.7531,644.8870
493.8500,13.8535,-6.1465,705.3032
493.9000,12.3847,-7.6153,563.6701
493.9500,14.6938,-5.3062,793.4592
494.0000,15.3558,-4.6442,866.5728
494.0500,13.4369,-6.5631,663.5211
494.1000,13.0684,-6.9316,627.6259
494.1500,13.4303,-6.5697,662.8663
494.2000,14.5989,-5.4011,783.2401
494.2500,14.7252,-5.2748,796.8580
494.3000,14.0579,-5.9421,726.2668
494.3500,13.8556,-6.1444,705.5207
494.4000,13.5313,-6.4687,672.8734
494.4500,15.9802,-4.0198,938.4690
494.5000,15.1529,-4.8471,843.8219
494.5500,15.1128,-4.8872,839.3551
494.6000,15.8913,-4.1087,928.0660
494.6500,17.0265,-2.9735,1065.3900
494.7000,17.4801,-2.5199,1122.9126
494.7500,18.6534,-1.3466,1278.7149
494.8000,19.7143,-0.2857,1428.3031
494.8500,18.9065,-1.0935,1313.6520
494.9000,19.2662,-0.7338,1364.1153
494.9500,19.2756,-0.7244,1365.4476
495.0000,19.7412,-0.2588,1432.2066
495.0500,19.6360,-0.3640,1416.9720
495.1000,19.2301,-0.7699,1358.9989
495.1500,18.8560,-1.1440,1306.6363
495.2000,18.8698,-1.1302,1308.5554
495.2500,19.2830,-0.7170,1366.4972
495.3000,17.8534,-2.1466,1171.3855
495.3500,18.7106,-1.2894,1286.5674
495.4000,17.9906,-2.0094,1189.4609
495.4500,17.2458,-2.7542,1093.0150
495.5000,18.3315,-1.6685,1234.9662
495.5500,19.6768,-0.3232,1422.8785
495.6000,18.4374,-1.5626,1249.2660
495.6500,18.1922,-1.8078,1216.2639
495.7000,17.9568,-2.0432,1184.9859
495.7500,17.9414,-2.0586,1182.9552
495.8000,18.7078,-1.2922,1286.1830
495.8500,19.0313,-0.9687,1331.0459
495.9000,19.8903,-0.1097,1453.9181
495.9500,19.3216,-0.6784,1371.9660
496.0000,21.1974,1.1974,1651.2888
496.0500,20.0465,0.0465,1476.8433
496.1000,18.9892,-1.0108,1325.1615
496.1500,18.4296,-1.5704,1248.2109
496.2000,17.5234,-2.4766,1128.4866
496.2500,17.2460,-2.7540,1093.0367
496.3000,17.5879,-2.4121,1136.8057
496.3500,16.9811,-3.0189,1059.7178
496.4000,16.6859,-3.3141,1023.1891
496.4500,16.1856,-3.8144,962.7572
496.5000,16.3429,-3.6571,981.5631
496.5500,17.1444,-2.8556,1080.1894
496.6000,16.7799,-3.2201,1034.7457
496.6500,18.0222,-1.9778,1193.6363
496.7000,18.3777,-1.6223,1241.1880
496.7500,18.1516,-1.8484,1210.8416
496.8000,17.6707,-2.3293,1147.5335
496.8500,18.0786,-1.9214,1201.1260
496.9000,19.2006,-0.7994,1354.8437
496.9500,19.1605,-0.8395,1349.1804
497.0000,18.8246,-1.1754,1302.2970
497.0500,19.1614,-0.8386,1349.3104
497.1000,20.6358,0.6358,1564.9434
497.1500,19.8546,-0.1454,1448.7105
497.2000,21.1897,1.1897,1650.0798
497.2500,22.1386,2.1386,1801.1840
497.3000,22.8238,2.8238,1914.3944
497.3500,21.4975,1.4975,1698.3783
497.4000,21.1567,1.1567,1644.9451
497.4500,20.7936,0.7936,1588.9691
497.5000,19.9437,-0.0563,1461.7318
497.5500,18.1482,-1.8518,1210.3901
497.6000,17.1608,-2.8392,1082.2625
497.6500,18.4149,-1.5851,1246.2218
497.7000,17.5366,-2.4634,1130.1780
497.7500,16.7209,-3.2791,1027.4921
497.8000,16.4135,-3.5865,990.0516
497.8500,15.9045,-4.0955,929.6046
497.9000,15.3352,-4.6648,864.2467
497.9500,14.1400,-5.8600,734.7828
498.0000,15.4580,-4.5420,878.1403
498.0500,16.4625,-3.5375,995.9732
498.1000,16.9053,-3.0947,1050.2759
498.1500,17.5266,-2.4734,1128.8929
498.2000,16.9462,-3.0538,1055.3679
498.2500,17.6133,-2.3867,1140.0886
498.3000,17.2512,-2.7488,1093.6995
498.3500,17.4957,-2.5043,1124.9167
498.4000,18.6520,-1.3480,1278.5193
498.4500,17.1842,-2.8158,1085.2203
498.5000,16.7661,-3.2339,1033.0563
498.5500,14.6992,-5.3008,794.0477
498.6000,14.9818,-5.0182,824.8686
498.6500,15.0353,-4.9647,830.7733
498.7000,16.0195,-3.9805,943.0966
498.7500,15.8221,-4.1779,919.9982
498.8000,16.4829,-3.5171,998.4421
498.8500,17.7745,-2.2255,1161.0569
498.9000,18.2273,-1.7727,1220.9610
498.9500,18.3044,-1.6956,1231.3071
499.0000,18.4985,-1.5015,1257.5710
499.0500,19.0608,-0.9392,1335.1849
499.1000,19.8147,-0.1853,1442.8843
499.1500,19.5529,-0.4471,1405.0114
499.2000,19.9482,-0.0518,1462.3957
499.2500,20.8206,0.8206,1593.1100
499.3000,21.3179,1.3179,1670.1070
499.3500,21.9546,1.9546,1771.3601
499.4000,23.2865,3.2865,1992.8079
499.4500,23.5885,3.5885,2044.8287
499.5000,23.0877,3.0877,1958.9286
499.5500,21.8777,1.8777,1758.9855
499.6000,21.5750,1.5750,1710.6376
499.6500,22.0240,2.0240,1782.5870
499.7000,22.4875,2.4875,1858.3956
499.7500,22.4699,2.4699,1855.4907
499.8000,22.4315,2.4315,1849.1537
499.8500,22.6527,2.6527,1885.7994
499.9000,23.4282,3.4282,2017.1330
499.9500,24.6845,4.6845,2239.2629
500.0000,25.0316,5.0316,2302.6876
500.0500,25.0535,5.0535,2306.7215
500.1000,25.5753,5.5753,2403.7958
500.1500,23.8835,3.8835,2096.2992
500.2000,22.4245,2.4245,1848.0010
500.2500,22.1696,2.1696,1806.2257
500.3000,22.7656,2.7656,1904.6559
500.3500,24.2920,4.2920,2168.6192
500.4000,24.0757,4.0757,2130.1767
500.4500,25.1955,5.1955,2332.9409
500.5000,25.2797,5.2797,2348.5585
500.5500,25.5542,5.5542,2399.8414
500.6000,24.9362,4.9362,2285.1675
500.6500,25.2141,5.2141,2336.3825
500.7000,25.1750,5.1750,2329.1365
500.7500,25.1026,5.1026,2315.7642
500.8000,24.0045,4.0045,2117.5990
500.8500,24.4379,4.4379,2194.7469
500.9000,24.4939,4.4939,2204.8197
500.9500,24.0472,4.0472,2125.1270
501.0000,23.9918,3.9918,2115.3621
501.0500,24.9438,4.9438,2286.5544
501.1000,23.1855,3.1855,1975.5614
501.1500,22.7348,2.7348,1899.5018
501.2000,22.8577,2.8577,1920.0996
501.2500,21.9834,1.9834,1776.0147
501.3000,23.1510,3.1510,1969.6917
501.3500,23.1576,3.1576,1970.8086
501.4000,22.8704,2.8704,1922.2195
501.4500,23.4886,3.4886,2027.5453
501.5000,22.6612,2.6612,1887.2243
501.5500,23.0338,3.0338,1949.7858
501.6000,23.5725,3.5725,2042.0637
501.6500,22.0579,2.0579,1788.0755
501.7000,21.7583,1.7583,1739.8256
501.7500,21.6695,1.6695,1725.6530
501.8000,22.2798,2.2798,1824.2336
501.8500,23.1538,3.1538,1970.1639
501.9000,23.6586,3.6586,2057.0098
501.9500,24.4640,4.4640,2199.4405
502.0000,25.4071,5.4071,2372.2907
502.0500,24.7708,4.7708,2254.9514
502.1000,26.4855,6.4855,2577.9455
502.1500,24.6949,4.6949,2241.1589
502.2000,25.4665,5.4665,2383.3925
502.2500,25.2940,5.2940,2351.2162
502.3000,26.1952,6.1952,2521.7410
502.3500,28.6137,8.6137,3008.8897
502.4000,27.4304,7.4304,2765.1592
502.4500,26.8511,6.8511,2649.5977
502.5000,26.9159,6.9159,2662.4199
502.5500,26.0163,6.0163,2487.4070
502.6000,25.5069,5.5069,2390.9534
502.6500,26.4464,6.4464,2570.3420
502.7000,26.4844,6.4844,2577.7235
502.7500,26.0045,6.0045,2485.1653
502.8000,26.2499,6.2499,2532.2788
502.8500,26.0670,6.0670,2497.1234
502.9000,25.4992,5.4992,2389.5214
502.9500,26.9412,6.9412,2667.4222
503.0000,26.6375,6.6375,2607.6262
503.0500,25.5978,5.5978,2408.0339
503.1000,26.2552,6.2552,2533.3069
503.1500,25.3732,5.3732,2365.9546
503.2000,25.3223,5.3223,2356.4818
503.2500,26.3303,6.3303,2547.8127
503.3000,26.2161,6.2161,2525.7725
503.3500,25.3806,5.3806,2367.3482
503.4000,25.5186,5.5186,2393.1500
503.4500,24.7391,4.7391,2249.1780
503.5000,24.5194,4.5194,2209.4222
503.5500,24.4873,4.4873,2203.6310
503.6000,24.2802,4.2802,2166.5186
503.6500,24.7073,4.7073,2243.4078
503.7000,24.4220,4.4220,2191.8977
503.7500,26.8583,6.8583,2651.0258
503.8000,26.4907,6.4907,2578.9558
503.8500,26.4529,6.4529,2571.5984
503.9000,25.2372,5.2372,2340.6731
503.9500,25.6991,5.6991,2427.1392
504.0000,25.0235,5.0235,2301.1992
504.0500,22.7240,2.7240,1897.6991
